Paper, URL, Conference, Year,data,description,txtName
How Did Dread Pirate Roberts Acquire and Protect his Bitcoin Wealth?,https://doi.org/10.1007/978-3-662-44774-1_1,fcw,2014,,,
Bitcoin: A First Legal Analysis - With Reference to German and US-American Law.,https://doi.org/10.1007/978-3-662-44774-1_4,fcw,2014,,,
On the parameterized complexity of the workflow satisfiability problem.,http://doi.acm.org/10.1145/2382196.2382287,ccs,2012,,,p857-crampton 2.31.52 PM.txt
SoK: The Evolution of Sybil Defense via Social Networks.,https://doi.org/10.1109/SP.2013.33,sp,2013,,,06547122 2.31.52 PM.txt
On the Feasibility of Internet-Scale Author Identification.,https://doi.org/10.1109/SP.2012.46,sp,2012,,,06234420 2.31.52 PM.txt
Verifying Curve25519 Software.,http://doi.acm.org/10.1145/2660267.2660370,ccs,2014,,,p299-chen.txt
ObliVM: A Programming Framework for Secure Computation.,https://doi.org/10.1109/SP.2015.29,sp,2015,,,07163036.txt
Spaced Repetition and Mnemonics Enable Recall of Multiple Strong Passwords.,http://www.internetsociety.org/doc/spaced-repetition-and-mnemonics-enable-recall-multiple-strong-passwords,ndss,2015,,,08_1_1.txt
A Secure Data Deduplication Scheme for Cloud Storage.,https://doi.org/10.1007/978-3-662-45472-5_8,fc,2014,,,fc14_submission_5.txt
Classifying internet one-way traffic.,http://doi.acm.org/10.1145/2398776.2398781,imc,2012,,,p37-glatz 2.31.53 PM.txt
ExecScent: Mining for New C&amp;C Domains in Live Networks with Adaptive Control Protocol Templates.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/nelms,uss,2013,,,
A Framework to Eliminate Backdoors from Response-Computable Authentication.,https://doi.org/10.1109/SP.2012.10,sp,2012,,,06234401 2.31.53 PM.txt
Take This Personally: Pollution Attacks on Personalized Services.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/xing,uss,2013,,,sec13-paper_xing.txt
"Hey, You Have a Problem: On the Feasibility of Large-Scale Web Vulnerability Notification.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/stock,uss,2016,,,sec16_paper_stock.txt
On Breaking SAML: Be Whoever You Want to Be.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/somorovsky,uss,2012,,,sec12-final91.txt
Fully Secure and Fast Signing from Obfuscation.,http://doi.acm.org/10.1145/2660267.2660306,ccs,2014,,,p659-ramchen.txt
Neighborhood watch: security and privacy analysis of automatic meter reading systems.,http://doi.acm.org/10.1145/2382196.2382246,ccs,2012,,,p462-rouf 2.31.52 PM.txt
CrossFire: An Analysis of Firefox Extension-Reuse Vulnerabilities.,http://www.internetsociety.org/sites/default/files/blogs-media/crossfire-analysis-firefox-extension-reuse-vulnerabilities.pdf,ndss,2016,,,
A Short Paper on How to Improve U-Prove Using Self-Blindable Certificates.,https://doi.org/10.1007/978-3-662-45472-5_17,fc,2014,,,fc14_submission_130.txt
Fuzzing with Code Fragments.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/holler,uss,2012,,,sec12-final73.txt
Peer-assisted content distribution in Akamai netsession.,http://doi.acm.org/10.1145/2504730.2504752,imc,2013,,,p31-zhao.txt
Unauthorized origin crossing on mobile platforms: threats and mitigation.,http://doi.acm.org/10.1145/2508859.2516727,ccs,2013,,,p635-wang.txt
AppIntent: analyzing sensitive data transmission in android for privacy leakage detection.,http://doi.acm.org/10.1145/2508859.2516676,ccs,2013,,,
Fast Garbling of Circuits Under Standard Assumptions.,http://doi.acm.org/10.1145/2810103.2813619,ccs,2015,,,p567-gueron.txt
Distance Hijacking Attacks on Distance Bounding Protocols.,https://doi.org/10.1109/SP.2012.17,sp,2012,,,06234408 2.31.53 PM.txt
Dowsing for Overflows: A Guided Fuzzer to Find Buffer Boundary Violations.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/papers/haller,uss,2013,,,sec13-paper_haller.txt
Faster Secure Computation through Automatic Parallelization.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/buescher,uss,2015,,,sec15-paper-buescher.txt
Formatted Encryption Beyond Regular Languages.,http://doi.acm.org/10.1145/2660267.2660351,ccs,2014,,,p1292-luchaup.txt
"Transcript Collision Attacks: Breaking Authentication in TLS, IKE and SSH.",https://www.internetsociety.org/sites/default/files/blogs-media/transcript-collision-attacks-breaking-authentication-tls-ike-ssh.pdf,ndss,2016,,,
Practical Secure Decision Tree Learning in a Teletreatment Application.,https://doi.org/10.1007/978-3-662-45472-5_12,fc,2014,,,fc14_submission_103.txt
TinyGarble: Highly Compressed and Scalable Sequential Garbled Circuits.,https://doi.org/10.1109/SP.2015.32,sp,2015,,,07163039.txt
Fast Optimistically Fair Cut-and-Choose 2PC.,https://doi.org/10.1007/978-3-662-54970-4_12,fc,2016,,,12_Kupcu 2.31.51 PM.txt
On the Free Bridge Across the Digital Divide: Assessing the Quality of Facebook's Free Basics Service.,http://dl.acm.org/citation.cfm?id=2987485,imc,2016,,,p127-sen.txt
Optimizing Seed Selection for Fuzzing.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/rebert,uss,2014,,,sec14-paper-rebert 2.31.52 PM.txt
Privacy-Preserving Deep Learning.,http://doi.acm.org/10.1145/2810103.2813687,ccs,2015,,,p1310-shokri.txt
Reliable Recon in Adversarial Peer-to-Peer Botnets.,http://doi.acm.org/10.1145/2815675.2815682,imc,2015,,,p129-andriesse.txt
Attack on U-Prove Revocation Scheme from FC'13 - Passing Verification by Revoked Users.,https://doi.org/10.1007/978-3-662-45472-5_18,fc,2014,,,
How to Attack Two-Factor Authentication Internet Banking.,https://doi.org/10.1007/978-3-642-39884-1_27,fc,2013,,,9-3.txt
An historical examination of open source releases and their vulnerabilities.,http://doi.acm.org/10.1145/2382196.2382218,ccs,2012,,,p183-edwards 2.31.53 PM.txt
Can you GET me now?: estimating the time-to-first-byte of HTTP transactions with passive measurements.,http://doi.acm.org/10.1145/2398776.2398789,imc,2012,,,p115-halepovic 2.31.53 PM.txt
SPIFFY: Inducing Cost-Detectability Tradeoffs for Persistent Link-Flooding Attacks.,http://www.internetsociety.org/sites/default/files/blogs-media/spiffy-inducing-cost-detectability-tradeoffs-persistent-link-flooding-attacks.pdf,ndss,2016,,,
Detecting Clusters of Fake Accounts in Online Social Networks.,http://doi.acm.org/10.1145/2808769.2808779,ccsaisec,2015,,,p91-xiao.txt
Cross-VM side channels and their use to extract private keys.,http://doi.acm.org/10.1145/2382196.2382230,ccs,2012,,,p305-zhang 2.31.53 PM.txt
Protecting C++ Dynamic Dispatch Through VTable Interleaving.,http://www.internetsociety.org/sites/default/files/blogs-media/protecting-cpp-dynamic-dispatch-through-vtable-interleaving.pdf,ndss,2016,,,
Control Jujutsu: On the Weaknesses of Fine-Grained Control Flow Integrity.,http://doi.acm.org/10.1145/2810103.2813646,ccs,2015,,,
DSpin: Detecting Automatically Spun Content on the Web.,http://www.internetsociety.org/doc/dspin-detecting-automatically-spun-content-web,ndss,2014,,,04_1_1.txt
Helping Johnny to Analyze Malware: A Usability-Optimized Decompiler and Malware Analysis User Study.,https://doi.org/10.1109/SP.2016.18,sp,2016,,,07546501.txt
Measuring the Reliability of Mobile Broadband Networks.,http://doi.acm.org/10.1145/2663716.2663725,imc,2014,,,p45-baltrunas.txt
Automated Synthesis of Secure Distributed Applications.,http://www.internetsociety.org/automated-synthesis-secure-distributed-applications,ndss,2012,,,
Cashtags: Protecting the Input and Display of Sensitive Data.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/mitchell,uss,2015,,,sec15-paper-mitchell.txt
QoE Doctor: Diagnosing Mobile App QoE with Automated UI Control and Cross-layer Analysis.,http://doi.acm.org/10.1145/2663716.2663726,imc,2014,,,p151-chen.txt
LinkDroid: Reducing Unregulated Aggregation of App Usage Behaviors.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/feng,uss,2015,,,sec15-paper-feng.txt
PIPSEA: A Practical IPsec Gateway on Embedded APUs.,http://doi.acm.org/10.1145/2976749.2978329,ccs,2016,,,p1255-park 2.31.51 PM.txt
"Content delivery and the natural evolution of DNS: remote dns trends, performance issues and alternative solutions.",http://doi.acm.org/10.1145/2398776.2398831,imc,2012,,,p523-otto 2.31.53 PM.txt
OAKE: a new family of implicitly authenticated diffie-hellman protocols.,http://doi.acm.org/10.1145/2508859.2516695,ccs,2013,,,p1113-yao.txt
B@bel: Leveraging Email Delivery for Spam Mitigation.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/stringhini,uss,2012,,,sec12-final59.txt
Taming the 800 Pound Gorilla: The Rise and Decline of NTP DDoS Attacks.,http://doi.acm.org/10.1145/2663716.2663717,imc,2014,,,p435-czyz.txt
Integrated Circuit (IC) Decamouflaging: Reverse Engineering Camouflaged ICs within Minutes.,http://www.internetsociety.org/doc/integrated-circuit-ic-decamouflaging-reverse-engineering-camouflaged-ics-within-minutes,ndss,2015,,,
Obfuscation resilient binary code reuse through trace-oriented programming.,http://doi.acm.org/10.1145/2508859.2516664,ccs,2013,,,p487-zeng.txt
"Liar, Liar, Coins on Fire!: Penalizing Equivocation By Loss of Bitcoins.",http://doi.acm.org/10.1145/2810103.2813686,ccs,2015,,,p219-ruffing.txt
A Tough Call: Mitigating Advanced Code-Reuse Attacks at the Binary Level.,https://doi.org/10.1109/SP.2016.60,sp,2016,,,07546543.txt
Screen-off traffic characterization and optimization in 3G/4G networks.,http://doi.acm.org/10.1145/2398776.2398813,imc,2012,,,p357-huang 2.31.52 PM.txt
Privacy through Pseudonymity in Mobile Telephony Systems.,http://www.internetsociety.org/doc/privacy-through-pseudonymity-mobile-telephony-systems,ndss,2014,,,05_2_1.txt
SoK: Introspections on Trust and the Semantic Gap.,https://doi.org/10.1109/SP.2014.45,sp,2014,,,06956590.txt
Discovering Semantic Data of Interest from Un-mappable Memory with Confidence.,http://www.internetsociety.org/discovering-semantic-data-interest-un-mappable-memory-confidence,ndss,2012,,,
Adaptive defenses for commodity software through virtual application partitioning.,http://doi.acm.org/10.1145/2382196.2382214,ccs,2012,,,p133-geneiatakis 2.31.53 PM.txt
LogGC: garbage collecting audit log.,http://doi.acm.org/10.1145/2508859.2516731,ccs,2013,,,p1005-lee.txt
êÓ_êÓê‘êÓÅ_: Functional Lattice Cryptography.,http://doi.acm.org/10.1145/2976749.2978402,ccs,2016,,,p993-crockett 2.31.51 PM.txt
ObliviStore: High Performance Oblivious Cloud Storage.,https://doi.org/10.1109/SP.2013.25,sp,2013,,,06547114 2.31.52 PM.txt
BGPStream: A Software Framework for Live and Historical BGP Data Analysis.,http://dl.acm.org/citation.cfm?id=2987482,imc,2016,,,p429-orsini.txt
"Keeping Authorities Honest or Bust"" with Decentralized Witness Cosigning.""",https://doi.org/10.1109/SP.2016.38,sp,2016,,,07546521.txt
Safe Serializable Secure Scheduling: Transactions and the Trade-Off Between Security and Consistency.,http://doi.acm.org/10.1145/2976749.2978415,ccs,2016,,,p229-sheff 2.31.51 PM.txt
LIRA: Lightweight Incentivized Routing for Anonymity.,http://internetsociety.org/doc/lira-lightweight-incentivized-routing-anonymity,ndss,2013,,,10_1_0.txt
Blazing Fast 2PC in the Offline/Online Setting with Security for Malicious Adversaries.,http://doi.acm.org/10.1145/2810103.2813666,ccs,2015,,,p579-lindell.txt
The Velocity of Censorship: High-Fidelity Detection of Microblog Post Deletions.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/zhu,uss,2013,,,sec13-paper_zhu.txt
StackArmor: Comprehensive Protection From Stack-based Memory Error Vulnerabilities for Binaries.,http://www.internetsociety.org/doc/stackarmor-comprehensive-protection-stack-based-memory-error-vulnerabilities-binaries,ndss,2015,,,05_2_2.txt
A Critical Evaluation of Website Fingerprinting Attacks.,http://doi.acm.org/10.1145/2660267.2660368,ccs,2014,,,p263-juarez.txt
Temporal and Spatial Classification of Active IPv6 Addresses.,http://doi.acm.org/10.1145/2815675.2815678,imc,2015,,,p509-plonka.txt
MitM Attack by Name Collision: Cause Analysis and Vulnerability Assessment in the New gTLD Era.,https://doi.org/10.1109/SP.2016.46,sp,2016,,,07546529.txt
Towards Practical Reactive Security Audit Using Extended Static Checkers.,https://doi.org/10.1109/SP.2013.12,sp,2013,,,06547100 2.31.52 PM.txt
Analyzing the potential benefits of CDN augmentation strategies for internet video workloads.,http://doi.acm.org/10.1145/2504730.2504743,imc,2013,,,p43-balachandran.txt
Protecting Insecure Communications with Topology-aware Network Tunnels.,http://doi.acm.org/10.1145/2976749.2978305,ccs,2016,,,p1280-kontaxis 2.31.51 PM.txt
Verena: End-to-End Integrity Protection for Web Applications.,https://doi.org/10.1109/SP.2016.58,sp,2016,,,07546541.txt
mXSS attacks: attacking well-secured web-applications by using innerHTML mutations.,http://doi.acm.org/10.1145/2508859.2516723,ccs,2013,,,p777-heiderich.txt
Using Frankencerts for Automated Adversarial Testing of Certificate Validation in SSL/TLS Implementations.,https://doi.org/10.1109/SP.2014.15,sp,2014,,,06956560.txt
Security Analysis of Emerging Smart Home Applications.,https://doi.org/10.1109/SP.2016.44,sp,2016,,,07546527.txt
MetaSymploit: Day-One Defense against Script-based Attacks with Security-Enhanced Symbolic Analysis.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/papers/wang,uss,2013,,,sec13-paper_wang.txt
Heavy Hitter Estimation over Set-Valued Data with Local Differential Privacy.,http://doi.acm.org/10.1145/2976749.2978409,ccs,2016,,,p192-qin 2.31.51 PM.txt
PoWerStore: proofs of writing for efficient and robust storage.,http://doi.acm.org/10.1145/2508859.2516750,ccs,2013,,,p285-dobre.txt
An End-to-End Measurement of Certificate Revocation in the Web's PKI.,http://doi.acm.org/10.1145/2815675.2815685,imc,2015,,,p183-liu.txt
PERM: practical reputation-based blacklisting without TTPS.,http://doi.acm.org/10.1145/2382196.2382294,ccs,2012,,,p929-au 2.31.52 PM.txt
Search + Seizure: The Effectiveness of Interventions on SEO Campaigns.,http://doi.acm.org/10.1145/2663716.2663738,imc,2014,,,p359-wang.txt
Identifying and Analyzing High Impact Routing Events with PathMiner.,http://doi.acm.org/10.1145/2663716.2663754,imc,2014,,,p421-comarela.txt
Examining How the Great Firewall Discovers Hidden Circumvention Servers.,http://doi.acm.org/10.1145/2815675.2815690,imc,2015,,,p445-ensafi.txt
Algebraic MACs and Keyed-Verification Anonymous Credentials.,http://doi.acm.org/10.1145/2660267.2660328,ccs,2014,,,p1205-chase.txt
PathCutter: Severing the Self-Propagation Path of XSS JavaScript Worms in Social Web Networks.,http://www.internetsociety.org/pathcutter-severing-self-propagation-path-xss-javascript-worms-social-web-networks,ndss,2012,,,
Bitcoin Covenants.,https://doi.org/10.1007/978-3-662-53357-4_9,fcw,2016,,,paper_13.txt
DPSense: Differentially Private Crowdsourced Spectrum Sensing.,http://doi.acm.org/10.1145/2976749.2978426,ccs,2016,,,p296-jin 2.31.51 PM.txt
ASM: A Programmable Interface for Extending Android Security.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/heuser,uss,2014,,,sec14-paper-heuser 2.31.52 PM.txt
Softer Smartcards - Usable Cryptographic Tokens with Secure Execution.,https://doi.org/10.1007/978-3-642-32946-3_24,fc,2012,,,paper_97.txt
Blind Recognition of Touched Keys on Mobile Devices.,http://doi.acm.org/10.1145/2660267.2660288,ccs,2014,,,p1403-yue.txt
Exploiting and Protecting Dynamic Code Generation.,http://www.internetsociety.org/doc/exploiting-and-protecting-dynamic-code-generation,ndss,2015,,,09_2_2.txt
An analysis of the EMV channel establishment protocol.,http://doi.acm.org/10.1145/2508859.2516748,ccs,2013,,,p373-brzuska.txt
Fingerprinting Electronic Control Units for Vehicle Intrusion Detection.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/cho,uss,2016,,,sec16_paper_cho.txt
Oblivious Data Structures.,http://doi.acm.org/10.1145/2660267.2660314,ccs,2014,,,p215-wang.txt
Resource-freeing attacks: improve your cloud performance (at your neighbor's expense).,http://doi.acm.org/10.1145/2382196.2382228,ccs,2012,,,p281-varadarajan 2.31.52 PM.txt
The Ghosts of Banking Past: Empirical Analysis of Closed Bank Websites.,https://doi.org/10.1007/978-3-662-45472-5_3,fc,2014,,,fc14_submission_34.txt
