Paper, URL, Conference, Year,data,description,txtName
Missing the Point(er): On the Effectiveness of Code Pointer Integrity.,https://doi.org/10.1109/SP.2015.53,sp,2015,,,
Mitigating Storage Side Channels Using Statistical Privacy Mechanisms.,http://doi.acm.org/10.1145/2810103.2813645,ccs,2015,,,
"Mo(bile) Money, Mo(bile) Problems: Analysis of Branchless Banking Applications in the Developing World.",https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/reaves,uss,2015,,,
Moat: Verifying Confidentiality of Enclave Programs.,http://doi.acm.org/10.1145/2810103.2813608,ccs,2015,,,
Model Inversion Attacks that Exploit Confidence Information and Basic Countermeasures.,http://doi.acm.org/10.1145/2810103.2813677,ccs,2015,,,
Monte Carlo Strength Evaluation: Fast and Reliable Password Checking.,http://doi.acm.org/10.1145/2810103.2813631,ccs,2015,,,
MoonGen: A Scriptable High-Speed Packet Generator.,http://doi.acm.org/10.1145/2815675.2815692,imc,2015,,,
MPLS Under the Microscope: Revealing Actual Transit Path Diversity.,http://doi.acm.org/10.1145/2815675.2815687,imc,2015,,,
Multi-class Traffic Morphing for Encrypted VoIP Communication.,https://doi.org/10.1007/978-3-662-47854-7_5,fc,2015,,,
Needles in a Haystack: Mining Information from Public Dynamic Analysis Sandboxes for Malware Intelligence.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/graziano,uss,2015,,,
Neither Snow Nor Rain Nor MITM...: An Empirical Analysis of Email Delivery Security.,http://doi.acm.org/10.1145/2815675.2815695,imc,2015,,,
No More Gotos: Decompilation Using Pattern-Independent Control-Flow Structuring and Semantic-Preserving Transformations.,http://www.internetsociety.org/doc/no-more-gotos-decompilation-using-pattern-independent-control-flow-structuring-and-semantics,ndss,2015,,,
Nomad: Mitigating Arbitrary Cloud Side Channels via Provider-Assisted Migration.,http://doi.acm.org/10.1145/2810103.2813706,ccs,2015,,,
Nonoutsourceable Scratch-Off Puzzles to Discourage Bitcoin Mining Coalitions.,http://doi.acm.org/10.1145/2810103.2813621,ccs,2015,,,
Not-Quite-So-Broken TLS: Lessons in Re-Engineering a Security Protocol Specification and Implementation.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/kaloper-mersinjak,uss,2015,,,
NSEC5: Provably Preventing DNSSEC Zone Enumeration.,http://www.internetsociety.org/doc/nsec5-provably-preventing-dnssec-zone-enumeration,ndss,2015,,,
ObliVM: A Programming Framework for Secure Computation.,https://doi.org/10.1109/SP.2015.29,sp,2015,,,
Observing and Preventing Leakage in MapReduce.,http://doi.acm.org/10.1145/2810103.2813695,ccs,2015,,,
Offline Downloading in China: A Comparative Study.,http://doi.acm.org/10.1145/2815675.2815688,imc,2015,,,
"Ok Glass, Leave Me Alone: Towards a Systematization of Privacy Enhancing Technologies for Wearable Computing.",https://doi.org/10.1007/978-3-662-48051-9_20,fcw,2015,,,
On Non-cooperative Genomic Privacy.,https://doi.org/10.1007/978-3-662-47854-7_24,fc,2015,,,
On Subnormal Floating Point and Abnormal Timing.,https://doi.org/10.1109/SP.2015.44,sp,2015,,,
On the Malleability of Bitcoin Transactions.,https://doi.org/10.1007/978-3-662-48051-9_1,fcw,2015,,,
On the Security of TLS 1.3 and QUIC Against Weaknesses in PKCS#1 v1.5 Encryption.,http://doi.acm.org/10.1145/2810103.2813657,ccs,2015,,,
On Vulnerabilities of the Security Association in the IEEE 802.15.6 Standard.,https://doi.org/10.1007/978-3-662-48051-9_18,fcw,2015,,,
On Your Social Network De-anonymizablity: Quantification and Large Scale Evaluation with Seed Knowledge.,http://www.internetsociety.org/doc/your-social-network-de-anonymizablity-quantification-and-large-scale-evaluation-seed-knowledge,ndss,2015,,,
Opaque Control-Flow Integrity.,http://www.internetsociety.org/doc/opaque-control-flow-integrity,ndss,2015,,,
Opportunities and Challenges in Crowdsourced Wardriving.,http://doi.acm.org/10.1145/2815675.2815711,imc,2015,,,
Opprentice: Towards Practical and Automatic Anomaly Detection Through Machine Learning.,http://doi.acm.org/10.1145/2815675.2815679,imc,2015,,,
Optimal Distributed Password Verification.,http://doi.acm.org/10.1145/2810103.2813722,ccs,2015,,,
P2C: Understanding Output Data Files via On-the-Fly Transformation from Producer to Consumer Executions.,http://www.internetsociety.org/doc/p2c-understanding-output-data-files-fly-transformation-producer-consumer-executions,ndss,2015,,,
Parking Sensors: Analyzing and Detecting Parked Domains.,http://www.internetsociety.org/doc/parking-sensors-analyzing-and-detecting-parked-domains,ndss,2015,,,
Paying the Guard: An Entry-Guard-Based Payment System for Tor.,https://doi.org/10.1007/978-3-662-47854-7_26,fc,2015,,,
Peeking Beneath the Hood of Uber.,http://doi.acm.org/10.1145/2815675.2815681,imc,2015,,,
Per-Input Control-Flow Integrity.,http://doi.acm.org/10.1145/2810103.2813644,ccs,2015,,,
PerfSight: Performance Diagnosis for Software Dataplanes.,http://doi.acm.org/10.1145/2815675.2815698,imc,2015,,,
Perplexed Messengers from the Cloud: Automated Security Analysis of Push-Messaging Integrations.,http://doi.acm.org/10.1145/2810103.2813652,ccs,2015,,,
Phasing: Private Set Intersection Using Permutation-based Hashing.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/pinkas,uss,2015,,,
Phoneypot: Data-driven Understanding of Telephony Threats.,http://www.internetsociety.org/doc/phoneypot-data-driven-understanding-telephony-threats,ndss,2015,,,
Poisoning Network Visibility in Software-Defined Networks: New Attacks and Countermeasures.,http://www.internetsociety.org/doc/poisoning-network-visibility-software-defined-networks-new-attacks-and-countermeasures,ndss,2015,,,
Post-Mortem of a Zombie: Conficker Cleanup After Six Years.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/asghari,uss,2015,,,
Post-Quantum Key Exchange for the TLS Protocol from the Ring Learning with Errors Problem.,https://doi.org/10.1109/SP.2015.40,sp,2015,,,
PowerSpy: Location Tracking Using Mobile Device Power Analysis.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/michalevsky,uss,2015,,,
Practical Context-Sensitive CFI.,http://doi.acm.org/10.1145/2810103.2813673,ccs,2015,,,
"Practicing Oblivious Access on Cloud Storage: the Gap, the Fallacy, and the New Way Forward.",http://doi.acm.org/10.1145/2810103.2813649,ccs,2015,,,
Predicting Users' Motivations behind Location Check-Ins and Utility Implications of Privacy Protection Mechanisms.,https://doi.org/10.14722/ndss.2015.23032,ndss,2015,,,
Preventing Lunchtime Attacks: Fighting Insider Threats With Eye Movement Biometrics.,http://www.internetsociety.org/doc/preventing-lunchtime-attacks-fighting-insider-threats-eye-movement-biometrics,ndss,2015,,,
Preventing Use-after-free with Dangling Pointers Nullification.,http://www.internetsociety.org/doc/preventing-use-after-free-dangling-pointers-nullification,ndss,2015,,,
Principled Sampling for Anomaly Detection.,http://www.internetsociety.org/doc/principled-sampling-anomaly-detection,ndss,2015,,,
Privacy and Access Control for Outsourced Personal Records.,https://doi.org/10.1109/SP.2015.28,sp,2015,,,
Privacy Preserving Collaborative Filtering from Asymmetric Randomized Encoding.,https://doi.org/10.1007/978-3-662-47854-7_28,fc,2015,,,
Privacy Preserving Payments in Credit Networks: Enabling trust with privacy in online marketplaces.,http://www.internetsociety.org/doc/privacy-preserving-payments-credit-networks-enabling-trust-privacy-online-marketplaces,ndss,2015,,,
Privacy-Enhancing Overlays in Bitcoin.,https://doi.org/10.1007/978-3-662-48051-9_10,fcw,2015,,,
Privacy-Preserving Deep Learning.,http://doi.acm.org/10.1145/2810103.2813687,ccs,2015,,,
Private and Secure Public-Key Distance Bounding - Application to NFC Payment.,https://doi.org/10.1007/978-3-662-47854-7_12,fc,2015,,,
Program-Adaptive Mutational Fuzzing.,https://doi.org/10.1109/SP.2015.50,sp,2015,,,
Proof-of-Work as Anonymous Micropayment: Rewarding a Tor Relay.,https://doi.org/10.1007/978-3-662-47854-7_27,fc,2015,,,
Protecting Encrypted Cookies from Compression Side-Channel Attacks.,https://doi.org/10.1007/978-3-662-47854-7_6,fc,2015,,,
Protecting Locations with Differential Privacy under Temporal Correlations.,http://doi.acm.org/10.1145/2810103.2813640,ccs,2015,,,
Protecting Private Keys against Memory Disclosure Attacks Using Hardware Transactional Memory.,https://doi.org/10.1109/SP.2015.8,sp,2015,,,
Protocol State Fuzzing of TLS Implementations.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/de-ruiter,uss,2015,,,
Provisions: Privacy-preserving Proofs of Solvency for Bitcoin Exchanges.,http://doi.acm.org/10.1145/2810103.2813674,ccs,2015,,,
Purchase Details Leaked to PayPal.,https://doi.org/10.1007/978-3-662-47854-7_13,fc,2015,,,
PyCRA: Physical Challenge-Response Authentication For Active Sensors Under Spoofing Attacks.,http://doi.acm.org/10.1145/2810103.2813679,ccs,2015,,,
Quantifying Interference between Measurements on the RIPE Atlas Platform.,http://doi.acm.org/10.1145/2815675.2815710,imc,2015,,,
Raccoon: Closing Digital Side-Channels through Obfuscated Execution.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/rane,uss,2015,,,
RAPTOR: Routing Attacks on Privacy in Tor.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/sun,uss,2015,,,
Readactor: Practical Code Randomization Resilient to Memory Disclosure.,https://doi.org/10.1109/SP.2015.52,sp,2015,,,
Reassembleable Disassembling.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/wang-shuai,uss,2015,,,
Recognizing Functions in Binaries with Neural Networks.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/shin,uss,2015,,,
Relay Cost Bounding for Contactless EMV Payments.,https://doi.org/10.1007/978-3-662-47854-7_11,fc,2015,,,
Reliable Recon in Adversarial Peer-to-Peer Botnets.,http://doi.acm.org/10.1145/2815675.2815682,imc,2015,,,
Remote Operating System Classification over IPv6.,http://doi.acm.org/10.1145/2808769.2808777,ccsaisec,2015,,,
Resilience of Deployed TCP to Blind Attacks.,http://doi.acm.org/10.1145/2815675.2815700,imc,2015,,,
Resizable Tree-Based Oblivious RAM.,https://doi.org/10.1007/978-3-662-47854-7_9,fc,2015,,,
Revisiting Network Energy Efficiency of Mobile Apps: Performance in the Wild.,http://doi.acm.org/10.1145/2815675.2815713,imc,2015,,,
Riposte: An Anonymous Messaging System Handling Millions of Users.,https://doi.org/10.1109/SP.2015.27,sp,2015,,,
Rocking Drones with Intentional Sound Noise on Gyroscopic Sensors.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/son,uss,2015,,,
Run-time Monitoring and Formal Analysis of Information Flows in Chromium.,http://www.internetsociety.org/doc/run-time-monitoring-and-formal-analysis-information-flows-chromium,ndss,2015,,,
S$A: A Shared Cache Attack That Works across Cores and Defies VM Sandboxing - and Its Application to AES.,https://doi.org/10.1109/SP.2015.42,sp,2015,,,
SafeDSA: Safeguard Dynamic Spectrum Access against Fake Secondary Users.,http://doi.acm.org/10.1145/2810103.2813717,ccs,2015,,,
Search-and-Compute on Encrypted Data.,https://doi.org/10.1007/978-3-662-48051-9_11,fcw,2015,,,
SecGraph: A Uniform and Open-source Evaluation System for Graph Data Anonymization and De-anonymization.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/ji,uss,2015,,,
SeCReT: Secure Channel between Rich Execution Environment and Trusted Execution Environment.,http://www.internetsociety.org/doc/secret-secure-channel-between-rich-execution-environment-and-trusted-execution-environment,ndss,2015,,,
Secure Deduplication of Encrypted Data without Additional Independent Servers.,http://doi.acm.org/10.1145/2810103.2813623,ccs,2015,,,
Secure High-Rate Transaction Processing in Bitcoin.,https://doi.org/10.1007/978-3-662-47854-7_32,fc,2015,,,
Secure Sampling of Public Parameters for Succinct Zero Knowledge Proofs.,https://doi.org/10.1109/SP.2015.25,sp,2015,,,
Secure Track Verification.,https://doi.org/10.1109/SP.2015.20,sp,2015,,,
Securing Multiparty Online Services Via Certification of Symbolic Transactions.,https://doi.org/10.1109/SP.2015.56,sp,2015,,,
Securing Self-Virtualizing Ethernet Devices.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/smolyar,uss,2015,,,
Securing the Software Defined Network Control Layer.,http://www.internetsociety.org/doc/securing-software-defined-network-control-layer,ndss,2015,,,
Security by Any Other Name: On the Effectiveness of Provider Based Email Security.,http://doi.acm.org/10.1145/2810103.2813607,ccs,2015,,,
Security of the J-PAKE Password-Authenticated Key Exchange Protocol.,https://doi.org/10.1109/SP.2015.41,sp,2015,,,
SEDA: Scalable Embedded Device Attestation.,http://doi.acm.org/10.1145/2810103.2813670,ccs,2015,,,
Seeing through Network-Protocol Obfuscation.,http://doi.acm.org/10.1145/2810103.2813715,ccs,2015,,,
Seeing Your Face Is Not Enough: An Inertial Sensor-Based Liveness Detection for Face Authentication.,http://doi.acm.org/10.1145/2810103.2813612,ccs,2015,,,
Seven Months' Worth of Mistakes: A Longitudinal Study of Typosquatting Abuse.,http://www.internetsociety.org/doc/seven-months%E2%80%99-worth-mistakes-longitudinal-study-typosquatting-abuse,ndss,2015,,,
Signatures and Efficient Proofs on Committed Graphs and NP-Statements.,https://doi.org/10.1007/978-3-662-47854-7_18,fc,2015,,,
Smart and Secure Cross-Device Apps for the Internet of Advanced Things.,https://doi.org/10.1007/978-3-662-47854-7_17,fc,2015,,,
SoK: A Comprehensive Analysis of Game-Based Ballot Privacy Definitions.,https://doi.org/10.1109/SP.2015.37,sp,2015,,,
SoK: Deep Packer Inspection: A Longitudinal Study of the Complexity of Run-Time Packers.,https://doi.org/10.1109/SP.2015.46,sp,2015,,,
SoK: Research Perspectives and Challenges for Bitcoin and Cryptocurrencies.,https://doi.org/10.1109/SP.2015.14,sp,2015,,,
SoK: Secure Messaging.,https://doi.org/10.1109/SP.2015.22,sp,2015,,,
Sorting and Searching Behind the Curtain.,https://doi.org/10.1007/978-3-662-47854-7_8,fc,2015,,,
Sound-Proof: Usable Two-Factor Authentication Based on Ambient Sound.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/karapanos,uss,2015,,,
Spaced Repetition and Mnemonics Enable Recall of Multiple Strong Passwords.,http://www.internetsociety.org/doc/spaced-repetition-and-mnemonics-enable-recall-multiple-strong-passwords,ndss,2015,,,
SPHINX: Detecting Security Attacks in Software-Defined Networks.,http://www.internetsociety.org/doc/sphinx-detecting-security-attacks-software-defined-networks,ndss,2015,,,
"SPRESSO: A Secure, Privacy-Respecting Single Sign-On System for the Web.",http://doi.acm.org/10.1145/2810103.2813726,ccs,2015,,,
StackArmor: Comprehensive Protection From Stack-based Memory Error Vulnerabilities for Binaries.,http://www.internetsociety.org/doc/stackarmor-comprehensive-protection-stack-based-memory-error-vulnerabilities-binaries,ndss,2015,,,
Static Detection of Packet Injection Vulnerabilities: A Case for Identifying Attacker-controlled Implicit Information Leaks.,http://doi.acm.org/10.1145/2810103.2813643,ccs,2015,,,
StreetSense: Effect of Bus Wi-Fi APs on Pedestrian Smartphone.,http://doi.acm.org/10.1145/2815675.2815715,imc,2015,,,
Sublinear Scaling for Multi-Client Private Information Retrieval.,https://doi.org/10.1007/978-3-662-47854-7_10,fc,2015,,,
Subsampled Exponential Mechanism: Differential Privacy in Large Output Spaces.,http://doi.acm.org/10.1145/2808769.2808776,ccsaisec,2015,,,
Subversion-Resilient Signature Schemes.,http://doi.acm.org/10.1145/2810103.2813635,ccs,2015,,,
Sunlight: Fine-grained Targeting Detection at Scale with Statistical Confidence.,http://doi.acm.org/10.1145/2810103.2813614,ccs,2015,,,
SUPOR: Precise and Scalable Sensitive User Input Detection for Android Apps.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/huang,uss,2015,,,
Surpass: System-initiated User-replaceable Passwords.,http://doi.acm.org/10.1145/2810103.2813622,ccs,2015,,,
SurroundWeb: Mitigating Privacy Concerns in a 3D Web Browser.,https://doi.org/10.1109/SP.2015.33,sp,2015,,,
